customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
1304,251.0,4.0,5436.1630000000005,2,3,4,3.2,Potential
1305,259.0,4.0,3187.7915,2,3,3,2.8000000000000003,Potential
1306,243.0,7.0,9170.5585,2,5,5,4.4,Champions
1307,177.0,7.0,8965.2745,3,5,5,4.6,Champions
1308,327.0,2.0,2576.72,2,1,2,1.6,Churned
1309,84.0,9.0,10837.454,4,5,5,4.8,Champions
1310,156.0,3.0,1617.732,3,2,1,1.8000000000000003,At Risk
1311,167.0,5.0,3122.532,3,4,3,3.4000000000000004,Loyal
1312,291.0,6.0,8150.692499999999,2,5,5,4.4,Champions
1313,266.0,5.0,6502.066,2,4,4,3.6,Loyal
1314,4.0,2.0,715.9615,5,1,1,1.7999999999999998,Churned
1315,713.0,3.0,3445.5205,1,2,3,2.2,At Risk
1316,24.0,7.0,42809.577,5,5,5,5.0,Champions
1317,480.0,2.0,2967.7464999999997,1,1,2,1.4000000000000001,Churned
1318,253.0,4.0,4043.46,2,3,3,2.8000000000000003,Potential
1319,1095.0,0.0,0.0,1,1,1,1.0,Churned
1320,298.0,2.0,1860.549,2,1,2,1.6,Churned
1321,82.0,3.0,1018.51,4,2,1,2.0,At Risk
1322,253.0,2.0,1034.948,2,1,1,1.2000000000000002,Churned
1323,411.0,2.0,1624.0404999999998,1,1,1,1.0,Churned
1324,168.0,7.0,4828.659,3,5,4,4.2,Champions
1325,214.0,3.0,5448.0015,2,2,4,2.8000000000000003,Potential
1326,434.0,2.0,608.8885,1,1,1,1.0,Churned
1327,246.0,4.0,4106.928,2,3,3,2.8000000000000003,Potential
1328,36.0,4.0,16997.354,5,3,5,4.2,Champions
1329,504.0,3.0,2606.863,1,2,2,1.8,At Risk
1330,632.0,3.0,10498.221,1,2,5,3.0,Potential
1331,351.0,2.0,3869.075,2,1,3,2.0,At Risk
1332,272.0,1.0,1496.856,2,1,1,1.2000000000000002,Churned
1333,207.0,1.0,608.8,3,1,1,1.4,Churned
1334,730.0,2.0,1622.157,1,1,1,1.0,Churned
1335,300.0,3.0,3628.3990000000003,2,2,3,2.4000000000000004,At Risk
1336,210.0,4.0,4780.3655,3,3,4,3.4000000000000004,Loyal
1337,328.0,4.0,3500.8549999999996,2,3,3,2.8000000000000003,Potential
1338,88.0,3.0,3877.138,4,2,3,2.8000000000000003,Potential
1339,1.0,3.0,1893.749,5,2,2,2.6,Potential
1340,1095.0,0.0,0.0,1,1,1,1.0,Churned
1341,344.0,7.0,11066.888500000001,2,5,5,4.4,Champions
1342,1095.0,0.0,0.0,1,1,1,1.0,Churned
1343,118.0,3.0,4270.687,3,2,3,2.6000000000000005,Potential
1344,483.0,1.0,597.28,1,1,1,1.0,Churned
1345,26.0,3.0,3497.299,5,2,3,3.0,Potential
1346,690.0,3.0,3345.049,1,2,3,2.2,At Risk
1347,372.0,4.0,72359.3275,2,3,5,3.6,Loyal
1348,315.0,1.0,1225.2199999999998,2,1,1,1.2000000000000002,Churned
1349,670.0,3.0,2092.2780000000002,1,2,2,1.8,At Risk
1350,439.0,3.0,2298.1515,1,2,2,1.8,At Risk
1351,32.0,2.0,1575.903,5,1,1,1.7999999999999998,Churned
1352,50.0,5.0,2260.524,4,4,2,3.2,Potential
1353,112.0,2.0,34582.813,3,1,5,3.0,Potential
1354,46.0,5.0,4793.150000000001,5,4,4,4.2,Champions
1355,411.0,2.0,2397.603,1,1,2,1.4000000000000001,Churned
1356,852.0,2.0,681.8420000000001,1,1,1,1.0,Churned
1357,335.0,4.0,39417.303,2,3,5,3.6,Loyal
1358,576.0,2.0,431.444,1,1,1,1.0,Churned
1359,42.0,3.0,3518.2925,5,2,3,3.0,Potential
1360,137.0,3.0,2869.4225,3,2,2,2.2,At Risk
1361,310.0,3.0,2997.5455,2,2,2,2.0,At Risk
1362,76.0,6.0,20941.636,4,5,5,4.8,Champions
1363,95.0,1.0,182.56149999999997,4,1,1,1.6,Churned
1364,81.0,4.0,4437.725,4,3,4,3.6,Loyal
1365,24.0,2.0,722.3299999999999,5,1,1,1.7999999999999998,Churned
1366,219.0,4.0,4885.7300000000005,2,3,4,3.2,Potential
1367,915.0,4.0,3440.6630000000005,1,3,3,2.6000000000000005,Potential
1368,180.0,1.0,1018.6500000000001,3,1,1,1.4,Churned
1369,454.0,6.0,14108.673,1,5,5,4.2,Champions
1370,407.0,4.0,5751.3324999999995,1,3,4,3.0,Potential
1371,294.0,4.0,2669.8105,2,3,2,2.4000000000000004,At Risk
1372,34.0,3.0,38361.078,5,2,5,3.8,Loyal
1373,424.0,1.0,802.5075,1,1,1,1.0,Churned
1374,59.0,4.0,3913.6915,4,3,3,3.2,Potential
1375,133.0,1.0,48.449999999999996,3,1,1,1.4,Churned
1376,162.0,5.0,5312.7215,3,4,4,3.8000000000000003,Loyal
1377,1095.0,0.0,0.0,1,1,1,1.0,Churned
1378,2.0,3.0,2287.407,5,2,2,2.6,Potential
1379,1.0,6.0,9418.2395,5,5,5,5.0,Champions
1380,23.0,5.0,3849.88,5,4,3,3.8000000000000003,Loyal
1381,329.0,3.0,11134.5025,2,2,5,3.2,Potential
1382,38.0,4.0,12420.248500000002,5,3,5,4.2,Champions
1383,65.0,9.0,8243.6105,4,5,5,4.8,Champions
1384,176.0,4.0,4082.7309999999998,3,3,3,3.0000000000000004,Potential
1385,137.0,2.0,2342.584,3,1,2,1.8,At Risk
1386,80.0,2.0,2334.367,4,1,2,2.0,At Risk
1387,106.0,4.0,4236.7535,4,3,3,3.2,Potential
1388,40.0,3.0,6117.924000000001,5,2,4,3.4000000000000004,Loyal
1389,51.0,3.0,4067.091,4,2,3,2.8000000000000003,Potential
1390,908.0,1.0,35.67,1,1,1,1.0,Churned
1391,37.0,4.0,6005.1535,5,3,4,3.8000000000000003,Loyal
1392,29.0,2.0,1915.8155,5,1,2,2.2,At Risk
1393,134.0,2.0,315.492,3,1,1,1.4,Churned
1394,33.0,3.0,3362.1865,5,2,3,3.0,Potential
1395,190.0,2.0,1607.6689999999999,3,1,1,1.4,Churned
1396,103.0,3.0,3139.134,4,2,3,2.8000000000000003,Potential
1397,588.0,1.0,2272.796,1,1,2,1.4000000000000001,Churned
1398,164.0,7.0,6106.3565,3,5,4,4.2,Champions
1399,61.0,5.0,4237.27,4,4,3,3.6000000000000005,Loyal
1400,385.0,3.0,3900.3035,2,2,3,2.4000000000000004,At Risk
1401,56.0,2.0,1485.7640000000001,4,1,1,1.6,Churned
1402,30.0,2.0,1373.1055000000001,5,1,1,1.7999999999999998,Churned
1403,358.0,2.0,3052.0385,2,1,3,2.0,At Risk
1404,89.0,3.0,1216.972,4,2,1,2.0,At Risk
1405,267.0,6.0,5946.1555,2,5,4,4.0,Loyal
1406,10.0,6.0,7386.8655,5,5,5,5.0,Champions
1407,40.0,4.0,4534.74,5,3,4,3.8000000000000003,Loyal
1408,78.0,5.0,4008.458,4,4,3,3.6000000000000005,Loyal
1409,17.0,3.0,3351.999,5,2,3,3.0,Potential
1410,100.0,9.0,12312.565,4,5,5,4.8,Champions
1411,149.0,3.0,6214.112,3,2,4,3.0,Potential
1412,462.0,3.0,3887.362,1,2,3,2.2,At Risk
1413,295.0,6.0,7460.478,2,5,5,4.4,Champions
1414,326.0,3.0,2200.2295,2,2,2,2.0,At Risk
1415,350.0,3.0,6489.932,2,2,4,2.8000000000000003,Potential
1416,173.0,2.0,289.104,3,1,1,1.4,Churned
1417,45.0,5.0,39730.7525,5,4,5,4.6,Champions
1418,152.0,3.0,1456.07,3,2,1,1.8000000000000003,At Risk
1419,20.0,6.0,4963.9755,5,5,4,4.6,Champions
1420,28.0,5.0,4878.5960000000005,5,4,4,4.2,Champions
1421,51.0,5.0,12951.013,4,4,5,4.4,Champions
1422,289.0,3.0,3050.2905,2,2,3,2.4000000000000004,At Risk
1423,520.0,6.0,4960.9685,1,5,4,3.8000000000000003,Loyal
1424,61.0,5.0,40588.5755,4,4,5,4.4,Champions
1425,231.0,2.0,1004.6814999999999,2,1,1,1.2000000000000002,Churned
1426,169.0,5.0,22877.0795,3,4,5,4.2,Champions
1427,108.0,3.0,3006.051,4,2,3,2.8000000000000003,Potential
1428,484.0,3.0,3367.2940000000003,1,2,3,2.2,At Risk
1429,165.0,7.0,22592.903,3,5,5,4.6,Champions
1430,100.0,2.0,2092.3900000000003,4,1,2,2.0,At Risk
1431,428.0,1.0,938.11,1,1,1,1.0,Churned
1432,262.0,3.0,2712.768,2,2,2,2.0,At Risk
1433,247.0,2.0,567.47,2,1,1,1.2000000000000002,Churned
1434,86.0,5.0,4316.6905,4,4,3,3.6000000000000005,Loyal
1435,1095.0,0.0,0.0,1,1,1,1.0,Churned
1436,150.0,6.0,5662.708,3,5,4,4.2,Champions
1437,180.0,3.0,1737.35,3,2,2,2.2,At Risk
1438,61.0,6.0,3212.797,4,5,3,4.0,Loyal
1439,181.0,3.0,2799.223,3,2,2,2.2,At Risk
1440,56.0,3.0,3251.7305,4,2,3,2.8000000000000003,Potential
1441,29.0,2.0,3712.7895,5,1,3,2.6,Potential
1442,188.0,4.0,3650.35,3,3,3,3.0000000000000004,Potential
1443,87.0,5.0,5477.224,4,4,4,4.0,Loyal
1444,177.0,3.0,1434.61,3,2,1,1.8000000000000003,At Risk
1445,240.0,5.0,4601.394,2,4,4,3.6,Loyal
1446,123.0,1.0,45.5335,3,1,1,1.4,Churned
1447,687.0,1.0,1747.3200000000002,1,1,2,1.4000000000000001,Churned
1448,147.0,5.0,9203.974,3,4,5,4.2,Champions
1449,204.0,6.0,5617.5315,3,5,4,4.2,Champions
1450,15.0,8.0,9603.5115,5,5,5,5.0,Champions
1451,56.0,4.0,2905.67,4,3,2,2.8,Potential
1452,230.0,4.0,3708.98,2,3,3,2.8000000000000003,Potential
1453,213.0,4.0,2603.7495,3,3,2,2.6000000000000005,Potential
1454,56.0,3.0,2836.455,4,2,2,2.4000000000000004,At Risk
1455,46.0,4.0,38455.7135,5,3,5,4.2,Champions
1456,94.0,4.0,7131.3295,4,3,5,4.0,Loyal
1457,59.0,5.0,8089.196,4,4,5,4.4,Champions
1458,75.0,2.0,420.49399999999997,4,1,1,1.6,Churned
1459,57.0,4.0,2870.0785,4,3,2,2.8,Potential
1460,905.0,1.0,120.20349999999999,1,1,1,1.0,Churned
1461,380.0,2.0,2584.274,2,1,2,1.6,Churned
1462,244.0,4.0,3690.1089999999995,2,3,3,2.8000000000000003,Potential
1463,502.0,3.0,4155.957,1,2,3,2.2,At Risk
1464,9.0,5.0,9202.168,5,4,5,4.6,Champions
1465,242.0,3.0,1229.247,2,2,1,1.6,Churned
1466,528.0,2.0,3105.777,1,1,3,1.8000000000000003,At Risk
1467,773.0,2.0,1848.3245,1,1,2,1.4000000000000001,Churned
1468,372.0,4.0,5506.2675,2,3,4,3.2,Potential
1469,19.0,7.0,11209.2235,5,5,5,5.0,Champions
1470,98.0,2.0,1717.973,4,1,2,2.0,At Risk
1471,268.0,1.0,2336.9135,2,1,2,1.6,Churned
1472,104.0,2.0,1605.52,4,1,1,1.6,Churned
1473,59.0,6.0,6615.896,4,5,5,4.8,Champions
1474,898.0,1.0,28262.7855,1,1,5,2.6,Potential
1475,26.0,3.0,6359.8395,5,2,4,3.4000000000000004,Loyal
1476,93.0,10.0,9038.783,4,5,5,4.8,Champions
1477,259.0,4.0,2972.28,2,3,2,2.4000000000000004,At Risk
1478,25.0,5.0,6782.0005,5,4,5,4.6,Champions
1479,511.0,1.0,773.5065000000001,1,1,1,1.0,Churned
1480,116.0,2.0,1059.2604999999999,3,1,1,1.4,Churned
1481,3.0,3.0,5898.915,5,2,4,3.4000000000000004,Loyal
1482,418.0,3.0,3904.619,1,2,3,2.2,At Risk
1483,266.0,3.0,2576.92,2,2,2,2.0,At Risk
1484,273.0,3.0,1742.1704999999997,2,2,2,2.0,At Risk
1485,92.0,5.0,7366.936000000001,4,4,5,4.4,Champions
1486,91.0,5.0,4111.979,4,4,3,3.6000000000000005,Loyal
1487,49.0,4.0,5484.8175,4,3,4,3.6,Loyal
1488,103.0,7.0,9246.07,4,5,5,4.8,Champions
1489,396.0,4.0,6607.091,1,3,5,3.4000000000000004,Loyal
1490,3.0,2.0,453.16,5,1,1,1.7999999999999998,Churned
1491,382.0,3.0,1378.2065,2,2,1,1.6,Churned
1492,69.0,5.0,4961.3215,4,4,4,4.0,Loyal
1493,155.0,6.0,5298.189,3,5,4,4.2,Champions
1494,12.0,6.0,8723.4095,5,5,5,5.0,Champions
1495,148.0,3.0,1674.9734999999998,3,2,2,2.2,At Risk
1496,177.0,2.0,3679.4230000000002,3,1,3,2.2,At Risk
1497,190.0,1.0,1468.927,3,1,1,1.4,Churned
1498,87.0,6.0,5839.3835,4,5,4,4.4,Champions
1499,40.0,4.0,7934.119,5,3,5,4.2,Champions
1500,375.0,6.0,6733.5244999999995,2,5,5,4.4,Champions
1501,405.0,4.0,4164.532999999999,1,3,3,2.6000000000000005,Potential
1502,280.0,3.0,6254.3655,2,2,4,2.8000000000000003,Potential
1503,379.0,1.0,1148.534,2,1,1,1.2000000000000002,Churned
1504,60.0,3.0,1995.063,4,2,2,2.4000000000000004,At Risk
1505,17.0,5.0,6674.979,5,4,5,4.6,Champions
1506,245.0,1.0,1047.69,2,1,1,1.2000000000000002,Churned
1507,256.0,6.0,7472.2119999999995,2,5,5,4.4,Champions
1508,14.0,3.0,4113.5035,5,2,3,3.0,Potential
1509,257.0,2.0,1793.731,2,1,2,1.6,Churned
1510,82.0,7.0,7530.4,4,5,5,4.8,Champions
1511,120.0,4.0,2709.3405000000002,3,3,2,2.6000000000000005,Potential
1512,179.0,4.0,1757.3205,3,3,2,2.6000000000000005,Potential
1513,272.0,2.0,1418.5140000000001,2,1,1,1.2000000000000002,Churned
1514,567.0,3.0,4440.933999999999,1,2,4,2.6,Potential
1515,70.0,2.0,1600.331,4,1,1,1.6,Churned
1516,280.0,2.0,3076.726,2,1,3,2.0,At Risk
1517,129.0,3.0,1601.13,3,2,1,1.8000000000000003,At Risk
1518,437.0,4.0,5129.88,1,3,4,3.0,Potential
1519,308.0,5.0,10245.5845,2,4,5,4.0,Loyal
1520,91.0,4.0,2565.1,4,3,2,2.8,Potential
1521,408.0,4.0,6187.0035,1,3,4,3.0,Potential
1522,89.0,6.0,4269.5605,4,5,3,4.0,Loyal
1523,93.0,5.0,2621.598,4,4,2,3.2,Potential
1524,62.0,6.0,8766.704,4,5,5,4.8,Champions
1525,0.0,2.0,2343.8925,5,1,2,2.2,At Risk
1526,52.0,5.0,3128.83,4,4,3,3.6000000000000005,Loyal
1527,40.0,3.0,1383.8,5,2,1,2.2,At Risk
1528,50.0,4.0,3472.2110000000002,4,3,3,3.2,Potential
1529,405.0,3.0,1560.867,1,2,1,1.4,Churned
1530,71.0,3.0,27577.7485,4,2,5,3.6,Loyal
1531,637.0,4.0,5522.1365000000005,1,3,4,3.0,Potential
1532,41.0,7.0,4679.0715,5,5,4,4.6,Champions
1533,24.0,7.0,62415.421,5,5,5,5.0,Champions
1534,11.0,3.0,4336.627,5,2,4,3.4000000000000004,Loyal
1535,222.0,2.0,2554.2515,2,1,2,1.6,Churned
1536,234.0,3.0,3522.7450000000003,2,2,3,2.4000000000000004,At Risk
1537,39.0,3.0,5012.5595,5,2,4,3.4000000000000004,Loyal
1538,355.0,4.0,4912.0779999999995,2,3,4,3.2,Potential
1539,18.0,6.0,11844.726,5,5,5,5.0,Champions
1540,110.0,6.0,8854.4925,3,5,5,4.6,Champions
1541,106.0,3.0,579.1205,4,2,1,2.0,At Risk
1542,87.0,3.0,4154.409,4,2,3,2.8000000000000003,Potential
1543,772.0,3.0,2830.423,1,2,2,1.8,At Risk
1544,127.0,6.0,7794.8605,3,5,5,4.6,Champions
1545,1018.0,1.0,1599.756,1,1,1,1.0,Churned
1546,144.0,5.0,5617.445,3,4,4,3.8000000000000003,Loyal
1547,152.0,6.0,6689.01,3,5,5,4.6,Champions
1548,148.0,5.0,8017.7435000000005,3,4,5,4.2,Champions
1549,469.0,3.0,2738.763,1,2,2,1.8,At Risk
1550,82.0,3.0,2501.2065,4,2,2,2.4000000000000004,At Risk
1551,19.0,4.0,4172.7135,5,3,3,3.4000000000000004,Loyal
1552,67.0,5.0,21309.7995,4,4,5,4.4,Champions
1553,712.0,3.0,1134.944,1,2,1,1.4,Churned
1554,213.0,6.0,6453.7065,3,5,4,4.2,Champions
1555,2.0,6.0,9191.2495,5,5,5,5.0,Champions
1556,15.0,8.0,8884.869,5,5,5,5.0,Champions
1557,372.0,3.0,2751.195,2,2,2,2.0,At Risk
1558,170.0,5.0,4762.51,3,4,4,3.8000000000000003,Loyal
1559,58.0,4.0,2795.113,4,3,2,2.8,Potential
1560,363.0,3.0,1105.835,2,2,1,1.6,Churned
1561,174.0,5.0,4829.759,3,4,4,3.8000000000000003,Loyal
1562,388.0,5.0,5968.025,2,4,4,3.6,Loyal
1563,145.0,3.0,5035.433999999999,3,2,4,3.0,Potential
1564,1.0,2.0,2146.8765000000003,5,1,2,2.2,At Risk
1565,55.0,2.0,2727.64,4,1,2,2.0,At Risk
1566,2.0,2.0,3512.031,5,1,3,2.6,Potential
1567,553.0,4.0,3054.682,1,3,3,2.6000000000000005,Potential
1568,330.0,2.0,658.3240000000001,2,1,1,1.2000000000000002,Churned
1569,26.0,6.0,7003.512500000001,5,5,5,5.0,Champions
1570,33.0,4.0,4249.3715,5,3,3,3.4000000000000004,Loyal
1571,140.0,4.0,1786.8425,3,3,2,2.6000000000000005,Potential
1572,184.0,4.0,3072.4885,3,3,3,3.0000000000000004,Potential
1573,29.0,5.0,5969.58,5,4,4,4.2,Champions
1574,242.0,6.0,16494.7405,2,5,5,4.4,Champions
1575,397.0,2.0,1046.334,1,1,1,1.0,Churned
1576,920.0,2.0,1996.469,1,1,2,1.4000000000000001,Churned
1577,61.0,6.0,4517.365,4,5,4,4.4,Champions
1578,13.0,3.0,2362.794,5,2,2,2.6,Potential
1579,193.0,1.0,2175.544,3,1,2,1.8,At Risk
1580,131.0,3.0,2428.9085,3,2,2,2.2,At Risk
1581,16.0,3.0,15885.17,5,2,5,3.8,Loyal
1582,208.0,2.0,1835.1425,3,1,2,1.8,At Risk
1583,550.0,2.0,1904.3700000000001,1,1,2,1.4000000000000001,Churned
1584,69.0,5.0,3894.614,4,4,3,3.6000000000000005,Loyal
1585,302.0,2.0,841.74,2,1,1,1.2000000000000002,Churned
1586,67.0,2.0,1424.1509999999998,4,1,1,1.6,Churned
1587,81.0,4.0,3483.502,4,3,3,3.2,Potential
1588,65.0,3.0,3597.56,4,2,3,2.8000000000000003,Potential
1589,159.0,1.0,985.046,3,1,1,1.4,Churned
1590,20.0,3.0,12661.796,5,2,5,3.8,Loyal
1591,14.0,8.0,5041.117,5,5,4,4.6,Champions
1592,107.0,7.0,4044.5595,4,5,3,4.0,Loyal
1593,194.0,4.0,5230.793,3,3,4,3.4000000000000004,Loyal
1594,351.0,1.0,1095.1509999999998,2,1,1,1.2000000000000002,Churned
1595,192.0,8.0,15400.9905,3,5,5,4.6,Champions
1596,316.0,3.0,6220.812,2,2,4,2.8000000000000003,Potential
1597,462.0,1.0,915.5665,1,1,1,1.0,Churned
1598,106.0,2.0,191.8025,4,1,1,1.6,Churned
1599,23.0,5.0,3854.534,5,4,3,3.8000000000000003,Loyal
1600,21.0,2.0,1392.4175,5,1,1,1.7999999999999998,Churned
1601,118.0,5.0,2371.5725,3,4,2,3.0,Potential
1602,38.0,4.0,2702.357,5,3,2,3.0,Potential
1603,33.0,5.0,5808.844,5,4,4,4.2,Champions
1604,1095.0,0.0,0.0,1,1,1,1.0,Churned
1605,323.0,4.0,7157.516,2,3,5,3.6,Loyal
1606,95.0,2.0,2284.1059999999998,4,1,2,2.0,At Risk
1607,182.0,2.0,363.23,3,1,1,1.4,Churned
1608,581.0,2.0,3283.924,1,1,3,1.8000000000000003,At Risk
1609,165.0,4.0,1368.7355,3,3,1,2.2,At Risk
1610,238.0,4.0,5311.0335,2,3,4,3.2,Potential
1611,85.0,2.0,1871.926,4,1,2,2.0,At Risk
1612,24.0,6.0,4415.304,5,5,4,4.6,Champions
1613,39.0,7.0,9908.521999999999,5,5,5,5.0,Champions
1614,55.0,6.0,5547.3115,4,5,4,4.4,Champions
1615,228.0,4.0,3011.33,2,3,3,2.8000000000000003,Potential
1616,171.0,4.0,4602.1145,3,3,4,3.4000000000000004,Loyal
1617,348.0,1.0,492.92,2,1,1,1.2000000000000002,Churned
1618,385.0,2.0,870.8885,2,1,1,1.2000000000000002,Churned
1619,714.0,3.0,4101.2985,1,2,3,2.2,At Risk
1620,1095.0,0.0,0.0,1,1,1,1.0,Churned
1621,468.0,3.0,2786.71,1,2,2,1.8,At Risk
1622,38.0,3.0,3027.9100000000003,5,2,3,3.0,Potential
1623,107.0,3.0,1068.2255,4,2,1,2.0,At Risk
1624,164.0,3.0,5032.920999999999,3,2,4,3.0,Potential
1625,41.0,3.0,3448.1175,5,2,3,3.0,Potential
1626,39.0,4.0,4962.585,5,3,4,3.8000000000000003,Loyal
1627,818.0,2.0,2170.29,1,1,2,1.4000000000000001,Churned
1628,160.0,4.0,6058.326,3,3,4,3.4000000000000004,Loyal
1629,117.0,8.0,9327.551000000001,3,5,5,4.6,Champions
1630,225.0,3.0,1231.1709999999998,2,2,1,1.6,Churned
1631,85.0,5.0,4313.056,4,4,3,3.6000000000000005,Loyal
1632,315.0,6.0,3850.3025,2,5,3,3.6,Loyal
1633,265.0,5.0,5232.946,2,4,4,3.6,Loyal
1634,577.0,3.0,4440.7384999999995,1,2,4,2.6,Potential
1635,63.0,5.0,8104.3135,4,4,5,4.4,Champions
1636,15.0,5.0,5992.879,5,4,4,4.2,Champions
1637,44.0,5.0,9523.336,5,4,5,4.6,Champions
1638,189.0,2.0,896.12,3,1,1,1.4,Churned
1639,829.0,2.0,2930.507,1,1,2,1.4000000000000001,Churned
1640,74.0,4.0,4198.2405,4,3,3,3.2,Potential
1641,687.0,2.0,2171.782,1,1,2,1.4000000000000001,Churned
1642,51.0,6.0,4958.085,4,5,4,4.4,Champions
1643,121.0,3.0,4655.5655,3,2,4,3.0,Potential
1644,324.0,1.0,774.231,2,1,1,1.2000000000000002,Churned
1645,74.0,3.0,12271.844,4,2,5,3.6,Loyal
1646,1095.0,0.0,0.0,1,1,1,1.0,Churned
1647,367.0,5.0,20061.81,2,4,5,4.0,Loyal
1648,115.0,5.0,4968.056,3,4,4,3.8000000000000003,Loyal
1649,155.0,6.0,13346.1135,3,5,5,4.6,Champions
1650,249.0,3.0,5105.7405,2,2,4,2.8000000000000003,Potential
1651,737.0,3.0,5542.316000000001,1,2,4,2.6,Potential
1652,149.0,3.0,6123.19,3,2,4,3.0,Potential
1653,48.0,3.0,3444.15,4,2,3,2.8000000000000003,Potential
1654,134.0,2.0,1301.7555,3,1,1,1.4,Churned
1655,169.0,2.0,827.832,3,1,1,1.4,Churned
1656,189.0,5.0,7185.855500000001,3,4,5,4.2,Champions
1657,4.0,3.0,3914.7545,5,2,3,3.0,Potential
1658,261.0,5.0,7515.9025,2,4,5,4.0,Loyal
1659,96.0,3.0,3130.1555,4,2,3,2.8000000000000003,Potential
1660,266.0,5.0,5701.529,2,4,4,3.6,Loyal
1661,40.0,3.0,2686.221,5,2,2,2.6,Potential
1662,18.0,3.0,2256.197,5,2,2,2.6,Potential
1663,179.0,7.0,5786.7945,3,5,4,4.2,Champions
1664,138.0,9.0,11679.7395,3,5,5,4.6,Champions
1665,116.0,3.0,4409.7075,3,2,4,3.0,Potential
1666,99.0,5.0,3070.2185,4,4,3,3.6000000000000005,Loyal
1667,273.0,4.0,2223.4585,2,3,2,2.4000000000000004,At Risk
1668,94.0,3.0,19859.019500000002,4,2,5,3.6,Loyal
1669,397.0,4.0,6374.817499999999,1,3,4,3.0,Potential
1670,71.0,5.0,3822.426,4,4,3,3.6000000000000005,Loyal
1671,280.0,2.0,228.529,2,1,1,1.2000000000000002,Churned
1672,257.0,4.0,5244.9605,2,3,4,3.2,Potential
1673,49.0,4.0,3097.586,4,3,3,3.2,Potential
1674,155.0,3.0,2041.2275,3,2,2,2.2,At Risk
1675,1095.0,0.0,0.0,1,1,1,1.0,Churned
1676,45.0,8.0,22783.51,5,5,5,5.0,Champions
1677,30.0,3.0,2819.4139999999998,5,2,2,2.6,Potential
1678,36.0,7.0,4020.514,5,5,3,4.2,Champions
1679,157.0,3.0,5259.3585,3,2,4,3.0,Potential
1680,94.0,5.0,3055.639,4,4,3,3.6000000000000005,Loyal
1681,922.0,1.0,2101.2574999999997,1,1,2,1.4000000000000001,Churned
1682,475.0,2.0,783.3890000000001,1,1,1,1.0,Churned
1683,716.0,2.0,3134.4965,1,1,3,1.8000000000000003,At Risk
1684,1095.0,0.0,0.0,1,1,1,1.0,Churned
1685,939.0,2.0,2620.088,1,1,2,1.4000000000000001,Churned
1686,21.0,4.0,5898.5315,5,3,4,3.8000000000000003,Loyal
1687,1095.0,0.0,0.0,1,1,1,1.0,Churned
1688,26.0,4.0,7872.786,5,3,5,4.2,Champions
1689,0.0,2.0,1949.9215,5,1,2,2.2,At Risk
1690,99.0,2.0,2358.518,4,1,2,2.0,At Risk
1691,394.0,3.0,4194.968,2,2,3,2.4000000000000004,At Risk
1692,106.0,3.0,3696.4575,4,2,3,2.8000000000000003,Potential
1693,302.0,5.0,6223.9710000000005,2,4,4,3.6,Loyal
1694,212.0,4.0,4819.6720000000005,3,3,4,3.4000000000000004,Loyal
1695,511.0,2.0,1031.5,1,1,1,1.0,Churned
1696,510.0,3.0,6277.231,1,2,4,2.6,Potential
1697,808.0,3.0,2450.462,1,2,2,1.8,At Risk
1698,638.0,1.0,159.648,1,1,1,1.0,Churned
1699,236.0,3.0,1568.325,2,2,1,1.6,Churned
1700,147.0,1.0,1316.722,3,1,1,1.4,Churned
1701,194.0,1.0,1852.8534999999997,3,1,2,1.8,At Risk
1702,6.0,7.0,8090.5955,5,5,5,5.0,Champions
1703,568.0,2.0,1656.8285,1,1,2,1.4000000000000001,Churned
1704,1065.0,1.0,1516.522,1,1,1,1.0,Churned
1705,131.0,3.0,1890.654,3,2,2,2.2,At Risk
1706,349.0,2.0,1953.7889999999998,2,1,2,1.6,Churned
1707,704.0,2.0,918.8165,1,1,1,1.0,Churned
1708,63.0,4.0,3415.3295,4,3,3,3.2,Potential
1709,951.0,2.0,1612.858,1,1,1,1.0,Churned
1710,346.0,1.0,89.43,2,1,1,1.2000000000000002,Churned
1711,27.0,2.0,1830.425,5,1,2,2.2,At Risk
1712,118.0,1.0,308.546,3,1,1,1.4,Churned
1713,456.0,3.0,1899.421,1,2,2,1.8,At Risk
1714,79.0,4.0,2368.1405,4,3,2,2.8,Potential
1715,159.0,5.0,6445.6755,3,4,4,3.8000000000000003,Loyal
1716,218.0,3.0,927.4110000000001,2,2,1,1.6,Churned
1717,132.0,4.0,5099.5795,3,3,4,3.4000000000000004,Loyal
1718,81.0,4.0,8000.7315,4,3,5,4.0,Loyal
1719,31.0,6.0,7218.667,5,5,5,5.0,Champions
1720,111.0,3.0,3711.7085,3,2,3,2.6000000000000005,Potential
1721,183.0,7.0,4064.811,3,5,3,3.8000000000000003,Loyal
1722,367.0,1.0,929.3499999999999,2,1,1,1.2000000000000002,Churned
1723,255.0,3.0,3141.0235000000002,2,2,3,2.4000000000000004,At Risk
1724,344.0,4.0,1404.0865000000001,2,3,1,2.0,At Risk
1725,96.0,4.0,2574.8900000000003,4,3,2,2.8,Potential
1726,164.0,5.0,34875.3415,3,4,5,4.2,Champions
1727,94.0,5.0,4765.817,4,4,4,4.0,Loyal
1728,38.0,2.0,3537.26,5,1,3,2.6,Potential
1729,275.0,2.0,2117.401,2,1,2,1.6,Churned
